Country,SiteID,SiteName,RS_Paper,RS_Norm,Rh,Ra_root,HC,RC,Measure_Year,Measure_Month,Latitude,Longitude,Avg_TS,Avg_SWC,StudyNumber,Pm,Tm,MAP,MAT,P_Annual,T_Annual,P_LastMonth,T_LastMonth,MAP_Month,MAT_Month,P_anomaly,T_anomaly,Climate_Koeppon,TopClimateType,IGBP,LAI,AGB,GSOC
Belgium,BE-LON,Lonz_e,3.558333,3.558333,1.426,2.132333,0.398666,0.600333,2008,7,50.75,-3.25,,,6029,73.5,15,859.735,9.392,1016.3,9.37,26.6,13.8,57.59,15.32,15.91,-0.32,Cfb,C,GRA,2.2,5.883,3
Belgium,BE-LON,Lonz_e,2.022,2.022,1.66,0.362,0.82,0.179,2008,8,50.75,-3.25,,,6029,157.8,14.8,859.735,9.392,1016.3,9.37,73.5,15,69.14,15.08,88.66,-0.28,Cfb,C,GRA,2.1,5.883,3
Belgium,BE-LON,Lonz_e,2.799,2.799,1.572,1.227,0.561,0.438,2008,9,50.75,-3.25,,,6029,80.1,12.6,859.735,9.392,1016.3,9.37,157.8,14.8,62.47,13.28,17.63,-0.68,Cfb,C,GRA,1.899,5.883,3
Belgium,BE-WPO,Western part of the Belgian,0.234,1.531,1.012,0.519,0.66,0.339,2002,11,50.25,4.25,8.137,30.575,3893,121.6,6.8,886.62,9.132,1031.1,10,90.4,9.5,83.96,4.85,37.64,1.95,Cfb,C,CVM,1,6.752,3
Belgium,BE-WPO,Western part of the Belgian,0.1505,0.9845,0.675,0.3095,0.679,0.32,2002,12,50.25,4.25,5.4945,31.7675,3893,115.6,3.7,886.62,9.132,1031.1,10,121.6,6.8,89.65,2.41,25.95,1.29,Cfb,C,CVM,1.5,6.752,3
Belgium,BE-WPO,Western part of the Belgian,0.126,0.8245,0.525,0.2995,0.631,0.368,2003,1,50.25,4.25,3.0295,29.3215,3893,99.9,0.8,886.62,9.132,690.3,9.85,115.6,3.7,79.37,1.64,20.53,-0.84,Cfb,C,CVM,1.1,6.752,3
Belgium,BE-WPO,Western part of the Belgian,0.099,0.6475,0.451,0.1965,0.7025,0.2965,2003,2,50.25,4.25,1.4085,27.871,3893,18.9,1.4,886.62,9.132,690.3,9.85,99.9,0.8,62.15,2.52,-43.25,-1.12,Cfb,C,CVM,0.8,6.752,3
Belgium,BE-WPO,Western part of the Belgian,0.17,1.1125,0.739,0.3735,0.6675,0.3315,2003,3,50.25,4.25,5.3895,28.774,3893,24.7,7.7,886.62,9.132,690.3,9.85,18.9,1.4,62.38,5.4,-37.68,2.3,Cfb,C,CVM,1.5,6.752,3
Belgium,BE-WPO,Western part of the Belgian,0.187,1.2235,0.936,0.2875,0.763,0.236,2003,4,50.25,4.25,7.08,28.6795,3893,48.8,9.1,886.62,9.132,690.3,9.85,24.7,7.7,60.97,8.05,-12.17,1.05,Cfb,C,CVM,2.6,6.752,3
Belgium,BE-WPO,Western part of the Belgian,0.351,2.297,1.273,1.024,0.5565,0.4425,2003,5,50.25,4.25,9.687,29.5815,3893,89.9,13.1,886.62,9.132,690.3,9.85,48.8,9.1,71.3,12.48,18.6,0.62,Cfb,C,CVM,2.9,6.752,3
Belgium,BE-WPO,Western part of the Belgian,0.5865,3.8385,2.3915,1.447,0.6225,0.3765,2003,6,50.25,4.25,14.5125,26.9205,3893,60.8,17.9,886.62,9.132,690.3,9.85,89.9,13.1,75.77,14.93,-14.97,2.97,Cfb,C,CVM,1.7,6.752,3
Belgium,BE-WPO,Western part of the Belgian,0.640666,4.193,2.457333,1.735666,0.585666,0.413333,2003,7,50.25,4.25,15.158666,18.409,3893,80,18.4,886.62,9.132,690.3,9.85,60.8,17.9,78.23,17.02,1.77,1.38,Cfb,C,CVM,1.6,6.752,3
Belgium,BE-WPO,Western part of the Belgian,0.653,4.2735,2.5325,1.741,0.5915,0.4075,2003,8,50.25,4.25,15.4185,15.2415,3893,36.1,19.5,886.62,9.132,690.3,9.85,80,18.4,78.02,16.61,-41.92,2.89,Cfb,C,CVM,2.6,6.752,3
Belgium,BE-WPO,Western part of the Belgian,0.4645,3.04,1.9,1.14,0.624,0.375,2003,9,50.25,4.25,12.7155,14.008,3893,27.9,14.3,886.62,9.132,690.3,9.85,36.1,19.5,67.11,13.83,-39.21,0.47,Cfb,C,CVM,2.7,6.752,3
Belgium,BE-WPO,Western part of the Belgian,0.382,2.5,1.56,0.94,0.6255,0.3735,2003,10,50.25,4.25,10.919,14.4835,3893,56,6.6,886.62,9.132,690.3,9.85,27.9,14.3,77.7,9.81,-21.7,-3.21,Cfb,C,CVM,1.6,6.752,3
Belgium,BE-WPO,Western part of the Belgian,0.227,1.485,0.887,0.598,0.596,0.403,2003,11,50.25,4.25,8.137,18.171,3893,57.4,6.4,886.62,9.132,690.3,9.85,56,6.6,83.96,4.85,-26.56,1.55,Cfb,C,CVM,1,6.752,3
Brazil,BR-CNF,Caxiuan_ National Forest,0.461,3.017,0.97,2.047,0.321,0.678,2004,11,-1.75,-51.25,,6.407,3983,50.7,28.2,2320.406,27.155,2198.3,27.06,84.1,28.1,89.5,28.08,-38.8,0.12,Af,A,WAT,2,139.106,6
Brazil,BR-CNF,Caxiuan_ National Forest,0.488,3.194,1.261,1.933,0.394,0.605,2004,12,-1.75,-51.25,,8.245,3983,104.4,27.9,2320.406,27.155,2198.3,27.06,50.7,28.2,136.11,27.51,-31.71,0.39,Af,A,WAT,3,139.106,6
Brazil,BR-CNF,Caxiuan_ National Forest,0.73,4.778,2.708,2.07,0.566,0.433,2005,1,-1.75,-51.25,,10.084,3983,229.8,27.6,2320.406,27.155,2198.3,27.5,104.4,27.9,277.76,26.61,-47.96,0.99,Af,A,WAT,1.8,139.106,6
Brazil,BR-CNF,Caxiuan_ National Forest,0.766,5.013,2.795,2.218,0.557,0.442,2005,2,-1.75,-51.25,,11.455,3983,468,26.7,2320.406,27.155,2198.3,27.5,229.8,27.6,283.73,26.27,184.27,0.43,Af,A,WAT,1,139.106,6
Brazil,BR-CNF,Caxiuan_ National Forest,0.643,4.208,1.963,2.245,0.466,0.533,2005,3,-1.75,-51.25,,11.894,3983,368,26.5,2320.406,27.155,2198.3,27.5,468,26.7,335.13,26.34,32.87,0.16,Af,A,WAT,0.8,139.106,6
Brazil,BR-CNF,Caxiuan_ National Forest,0.613,4.012,2.378,1.634,0.592,0.407,2005,4,-1.75,-51.25,,22.371,3983,220.7,26.7,2320.406,27.155,2198.3,27.5,368,26.5,324.94,26.53,-104.24,0.17,Af,A,WAT,0.699,139.106,6
Brazil,BR-CNF,Caxiuan_ National Forest,0.565,3.698,2.22,1.478,0.6,0.399,2005,5,-1.75,-51.25,,23.742,3983,211.3,26.9,2320.406,27.155,2198.3,27.5,220.7,26.7,309.45,26.85,-98.15,0.05,Af,A,WAT,0.6,139.106,6
Brazil,BR-CNF,Caxiuan_ National Forest,0.649,4.248,2.592,1.656,0.61,0.389,2005,6,-1.75,-51.25,,21.144,3983,193.9,27.5,2320.406,27.155,2198.3,27.5,211.3,26.9,211.25,27.04,-17.35,0.46,Af,A,WAT,2.299,139.106,6
Brazil,BR-CNF,Caxiuan_ National Forest,0.555,3.632,1.797,1.835,0.494,0.505,2005,7,-1.75,-51.25,,19.014,3983,121,27.4,2320.406,27.155,2198.3,27.5,193.9,27.5,136.73,27.01,-15.73,0.39,Af,A,WAT,2.299,139.106,6
Brazil,BR-CNF,Caxiuan_ National Forest,0.563,3.685,1.733,1.952,0.47,0.529,2005,8,-1.75,-51.25,,15.716,3983,81,28.1,2320.406,27.155,2198.3,27.5,121,27.4,82.67,27.57,-1.67,0.53,Af,A,WAT,1.7,139.106,6
Brazil,BR-CNF,Caxiuan_ National Forest,0.506,3.312,1.697,1.615,0.512,0.487,2005,9,-1.75,-51.25,,14.752,3983,65.4,28.3,2320.406,27.155,2198.3,27.5,81,28.1,66.73,27.9,-1.33,0.4,Af,A,WAT,3.1,139.106,6
Brazil,BR-CNF,Caxiuan_ National Forest,0.476,3.115,1.231,1.884,0.395,0.604,2005,10,-1.75,-51.25,,20.561,3983,84.1,28.5,2320.406,27.155,2198.3,27.5,65.4,28.3,66.39,28.15,17.71,0.35,Af,A,WAT,1.7,139.106,6
Brazil,BR-ENR,Entre-Rios,2.4625,2.553,,,,,2002,1,-11.75,-38.25,,,3257,176.1,25,1019,24.082,919.6,24.18,79.2,25.9,61.66,25.77,114.44,-0.77,As,A,GRA,1.1,59.702,5
Brazil,BR-ENR,Entre-Rios,2.406666,2.494666,,,,,2002,2,-11.75,-38.25,,,3257,46.5,25.7,1019,24.082,919.6,24.18,176.1,25,74.82,25.89,-28.32,-0.19,As,A,GRA,1.399,59.702,5
Brazil,BR-ENR,Entre-Rios,2.359666,2.446,,,,,2002,3,-11.75,-38.25,,,3257,67.3,25.8,1019,24.082,919.6,24.18,46.5,25.7,89.18,25.73,-21.88,0.07,As,A,GRA,2.9,59.702,5
Brazil,BR-ENR,Entre-Rios,1.87,1.938,1.728,0.21,0.891,0.108,2002,4,-11.75,-38.25,,,3257,6.7,25.6,1019,24.082,919.6,24.18,67.3,25.8,115.74,25.09,-109.04,0.51,As,A,GRA,1.8,59.702,5
Brazil,BR-ENR,Entre-Rios,1.5006,1.5554,1.4715,0.13325,0.92725,0.07175,2002,5,-11.75,-38.25,,,3257,168,23.6,1019,24.082,919.6,24.18,6.7,25.6,131.72,23.54,36.28,0.06,As,A,GRA,1.3,59.702,5
Brazil,BR-ENR,Entre-Rios,1.3515,1.401,1.28,0.12,0.9115,0.0875,2002,6,-11.75,-38.25,,,3257,112.2,22.5,1019,24.082,919.6,24.18,168,23.6,122.46,22.23,-10.26,0.27,As,A,GRA,2.5,59.702,5
Brazil,BR-PMC,Parque Municipal do Bacaba,10.1665,10.54,4.7715,5.7685,0.4475,0.5515,2008,4,-14.75,-52.25,26.7065,14.361,6243,158.5,25.1,1509.978,24.698,1473.5,25.16,194.1,24.8,103.97,25.23,54.53,-0.13,Aw,A,SAV,1.899,24.854,1
Brazil,BR-PMC,Parque Municipal do Bacaba,4.0965,4.2465,1.636,2.6105,0.3845,0.6145,2008,5,-14.75,-52.25,23.843,10.569,6243,11,23.6,1509.978,24.698,1473.5,25.16,158.5,25.1,24.32,23.64,-13.32,-0.04,Aw,A,SAV,1.5,24.854,1
Brazil,BR-PMC,Parque Municipal do Bacaba,3.0725,3.185,1.0765,2.1085,0.336,0.663,2008,6,-14.75,-52.25,23.5465,9.886,6243,0,23,1509.978,24.698,1473.5,25.16,11,23.6,5.44,22.12,-5.44,0.88,Aw,A,SAV,1.2,24.854,1
Brazil,BR-PMC,Parque Municipal do Bacaba,1.7245,1.7875,0.627,1.1605,0.3525,0.6465,2008,7,-14.75,-52.25,21.575,9.202,6243,1.1,22.6,1509.978,24.698,1473.5,25.16,0,23,6.3,21.93,-5.2,0.67,Aw,A,SAV,1.1,24.854,1
Brazil,BR-PMC,Parque Municipal do Bacaba,1.8395,1.907,0.57,1.337,0.301,0.698,2008,8,-14.75,-52.25,23.1705,8.654,6243,0,25.6,1509.978,24.698,1473.5,25.16,1.1,22.6,7.61,24.1,-7.61,1.5,Aw,A,SAV,1.1,24.854,1
Brazil,BR-PMC,Parque Municipal do Bacaba,1.6275,1.687,0.679,1.008,0.403,0.596,2008,9,-14.75,-52.25,24.4685,8.917,6243,25.7,27.3,1509.978,24.698,1473.5,25.16,0,25.6,29.08,26.12,-3.38,1.18,Aw,A,SAV,1.3,24.854,1
Brazil,BR-PMC,Parque Municipal do Bacaba,2.067,2.1425,1.0115,1.131,0.476,0.523,2008,10,-14.75,-52.25,27.7675,8.909,6243,76.2,27.6,1509.978,24.698,1473.5,25.16,25.7,27.3,142.03,26.34,-65.83,1.26,Aw,A,SAV,1.3,24.854,1
Brazil,BR-PMC,Parque Municipal do Bacaba,6.8985,7.152,3.5195,3.6325,0.493,0.506,2008,11,-14.75,-52.25,26.1735,16.738,6243,188.2,26.9,1509.978,24.698,1473.5,25.16,76.2,27.6,209.99,25.79,-21.79,1.11,Aw,A,SAV,2.1,24.854,1
Brazil,BR-PMC,Parque Municipal do Bacaba,6.9035,7.157,4.1875,2.9695,0.584,0.415,2008,12,-14.75,-52.25,25.3365,20.244,6243,286.2,25.5,1509.978,24.698,1473.5,25.16,188.2,26.9,276.88,25.22,9.32,0.28,Aw,A,SAV,2.4,24.854,1
Brazil,BR-PMC,Parque Municipal do Bacaba,8.2935,8.5985,3.8025,4.796,0.441,0.558,2009,1,-14.75,-52.25,25.055,19.148,6243,189.9,26.5,1509.978,24.698,1635.4,25.08,286.2,25.5,253.32,25.24,-63.42,1.26,Aw,A,SAV,2.299,24.854,1
Brazil,BR-PMC,Parque Municipal do Bacaba,7.5485,7.8255,3.8265,3.999,0.476,0.523,2009,2,-14.75,-52.25,26.3535,16.268,6243,189.6,25.8,1509.978,24.698,1635.4,25.08,189.9,26.5,235.08,25.26,-45.48,0.54,Aw,A,SAV,2.5,24.854,1
Brazil,BR-PMC,Parque Municipal do Bacaba,6.5205,6.76,3.4815,3.2785,0.522,0.477,2009,3,-14.75,-52.25,25.7055,20.652,6243,164.9,26.2,1509.978,24.698,1635.4,25.08,189.6,25.8,215.97,25.37,-51.07,0.83,Aw,A,SAV,2.299,24.854,1
Canada,CA-AJB,Abitibi-James Bay,2.261,2.344,1.384,0.96,0.59,0.409,2007,6,49.25,-78.75,4.542,,6372,101.7,14.8,863.957,0.63,859.5,1.08,58.4,10,89.59,13.99,12.11,0.81,Dfc,D,ENF,2.799,30.249,6
Canada,CA-AJB,Abitibi-James Bay,4.346,4.505,4.121,0.384,0.914,0.085,2007,7,49.25,-78.75,10.007,,6372,92.1,16.3,863.957,0.63,859.5,1.08,101.7,14.8,109.86,16.71,-17.76,-0.41,Dfc,D,ENF,3.9,30.249,6
Canada,CA-AJB,Abitibi-James Bay,5.562,5.766,5.297,0.468,0.918,0.081,2007,8,49.25,-78.75,13.393,,6372,94.3,15.2,863.957,0.63,859.5,1.08,92.1,16.3,98.42,15.25,-4.12,-0.05,Dfc,D,ENF,3.299,30.249,6
Canada,CA-AJB,Abitibi-James Bay,5.364,5.561,4.59,0.97,0.825,0.174,2007,9,49.25,-78.75,11.466,,6372,107,11.1,863.957,0.63,859.5,1.08,94.3,15.2,110.35,10.26,-3.35,0.84,Dfc,D,ENF,1.5,30.249,6
Canada,CA-AJB,Abitibi-James Bay,4.385,4.546,3.939,0.607,0.866,0.133,2007,10,49.25,-78.75,9.394,,6372,71.1,6.4,863.957,0.63,859.5,1.08,107,11.1,84.69,3.93,-13.59,2.47,Dfc,D,ENF,1,30.249,6
Canada,CA-AJB,Abitibi-James Bay,2.992,3.102,2.979,0.122,0.96,0.039,2007,11,49.25,-78.75,5.583,,6372,63.4,-4.5,863.957,0.63,859.5,1.08,71.1,6.4,65.02,-4.15,-1.62,-0.35,Dfc,D,ENF,1.5,30.249,6
Canada,CA-AJB,Abitibi-James Bay,2.23,2.312,2.175,0.136,0.941,0.058,2007,12,49.25,-78.75,1.24,,6372,69.5,-14.4,863.957,0.63,859.5,1.08,63.4,-4.5,54.55,-13.7,14.95,-0.7,Dfc,D,ENF,1.2,30.249,6
Canada,CA-AJB,Abitibi-James Bay,2.033,2.107,2.102,0.005,0.997,0.002,2008,1,49.25,-78.75,0.763,,6372,60.9,-13.5,863.957,0.63,994,0.83,69.5,-14.4,48.95,-17.99,11.95,4.49,Dfc,D,ENF,0.5,30.249,6
Canada,CA-AJB,Abitibi-James Bay,1.923,1.993,1.384,0.609,0.694,0.305,2008,2,49.25,-78.75,0.478,,6372,37.1,-16.4,863.957,0.63,994,0.83,60.9,-13.5,33.81,-16.19,3.29,-0.21,Dfc,D,ENF,1.2,30.249,6
Canada,CA-AJB,Abitibi-James Bay,1.9,1.969,1.359,0.61,0.689,0.31,2008,3,49.25,-78.75,0.29,,6372,37.6,-11.9,863.957,0.63,994,0.83,37.1,-16.4,46.24,-9.08,-8.64,-2.82,Dfc,D,ENF,1.2,30.249,6
Canada,CA-AJB,Abitibi-James Bay,1.812,1.878,1.353,0.525,0.72,0.279,2008,4,49.25,-78.75,0.246,,6372,52.2,2.9,863.957,0.63,994,0.83,37.6,-11.9,49.5,0.1,2.7,2.8,Dfc,D,ENF,1.2,30.249,6
Canada,CA-AJB,Abitibi-James Bay,2.006,2.079,1.53,0.549,0.735,0.264,2008,5,49.25,-78.75,1.509,,6372,115.6,6.6,863.957,0.63,994,0.83,52.2,2.9,72.98,8.43,42.62,-1.83,Dfc,D,ENF,1.6,30.249,6
Canada,CA-AJB,Abitibi-James Bay,3.026,3.137,2.483,0.654,0.791,0.208,2008,6,49.25,-78.75,6.488,,6372,112.8,14.5,863.957,0.63,994,0.83,115.6,6.6,89.59,13.99,23.21,0.51,Dfc,D,ENF,2.799,30.249,6
Canada,CA-AJB,Abitibi-James Bay,4.938,5.119,5.095,0.024,0.995,0.004,2008,7,49.25,-78.75,12.871,,6372,147.9,16.5,863.957,0.63,994,0.83,112.8,14.5,109.86,16.71,38.04,-0.21,Dfc,D,ENF,3.9,30.249,6
Canada,CA-AJB,Abitibi-James Bay,6.306,6.538,5.639,0.898,0.862,0.137,2008,8,49.25,-78.75,14.23,,6372,92.8,15.8,863.957,0.63,994,0.83,147.9,16.5,98.42,15.25,-5.62,0.55,Dfc,D,ENF,3.299,30.249,6
Canada,CA-AJB,Abitibi-James Bay,5.391,5.589,4.695,0.893,0.84,0.159,2008,9,49.25,-78.75,11.771,,6372,87.8,10.5,863.957,0.63,994,0.83,92.8,15.8,110.35,10.26,-22.55,0.24,Dfc,D,ENF,1.5,30.249,6
Canada,CA-AJB,Abitibi-James Bay,3.412,3.537,3.21,0.326,0.907,0.092,2008,10,49.25,-78.75,6.607,,6372,89.2,3.9,863.957,0.63,994,0.83,87.8,10.5,84.69,3.93,4.51,-0.03,Dfc,D,ENF,1,30.249,6
Canada,CA-AJB,Abitibi-James Bay,2.541,2.634,2.503,0.131,0.95,0.049,2008,11,49.25,-78.75,3.182,,6372,65.1,-2.9,863.957,0.63,994,0.83,89.2,3.9,65.02,-4.15,0.08,1.25,Dfc,D,ENF,1.5,30.249,6
Canada,CA-AJB,Abitibi-James Bay,1.996,2.069,2.067,0.001,0.999,0,2008,12,49.25,-78.75,0.531,,6372,95,-16.1,863.957,0.63,994,0.83,65.1,-2.9,54.55,-13.7,40.45,-2.4,Dfc,D,ENF,1.2,30.249,6
Canada,CA-AJB,Abitibi-James Bay,1.929,2,1.997,0.002,0.998,0.001,2009,1,49.25,-78.75,0.053,,6372,34.2,-16.8,863.957,0.63,966.1,0.95,95,-16.1,48.95,-17.99,-14.75,1.19,Dfc,D,ENF,0.5,30.249,6
Canada,CA-AJB,Abitibi-James Bay,1.841,1.908,1.384,0.524,0.725,0.274,2009,2,49.25,-78.75,-0.521,,6372,50.8,-12.9,863.957,0.63,966.1,0.95,34.2,-16.8,33.81,-16.19,16.99,3.29,Dfc,D,ENF,1.2,30.249,6
Canada,CA-AJB,Abitibi-James Bay,1.361,1.411,1.359,0.051,0.963,0.036,2009,3,49.25,-78.75,-0.323,,6372,53.7,-8.1,863.957,0.63,966.1,0.95,50.8,-12.9,46.24,-9.08,7.46,0.98,Dfc,D,ENF,1.2,30.249,6
Canada,CA-AJB,Abitibi-James Bay,1.925,1.995,1.353,0.642,0.678,0.321,2009,4,49.25,-78.75,-0.221,,6372,72.2,-0.4,863.957,0.63,966.1,0.95,53.7,-8.1,49.5,0.1,22.7,-0.5,Dfc,D,ENF,1.2,30.249,6
Canada,CA-AJB,Abitibi-James Bay,1.92,1.99,1.53,0.46,0.768,0.231,2009,5,49.25,-78.75,1.233,,6372,104,5.5,863.957,0.63,966.1,0.95,72.2,-0.4,72.98,8.43,31.02,-2.93,Dfc,D,ENF,1.6,30.249,6
Canada,CA-BCF,British Columbia Fluxnet Canada,3.238,3.238,2.607,0.631,0.805,0.194,2004,5,49.75,-125.25,13.162,18.71,3927,39.2,9.3,1468.865,4.677,1407.7,6.25,18.3,6.1,55.65,6.96,-16.45,2.34,Csb,C,ENF,0.9,32.674,5
Canada,CA-BCF,British Columbia Fluxnet Canada,3.9345,3.9345,2.8465,1.088,0.7425,0.2565,2004,6,49.75,-125.25,19.2805,17.611,3927,29.6,12.6,1468.865,4.677,1407.7,6.25,39.2,9.3,48.98,10.06,-19.38,2.54,Csb,C,ENF,3.4,32.674,5
Canada,CA-BCF,British Columbia Fluxnet Canada,3.5815,3.5815,3.2455,0.336,0.9055,0.0935,2004,7,49.75,-125.25,17.022,14.182,3927,25.7,14.8,1468.865,4.677,1407.7,6.25,29.6,12.6,34.65,12.57,-8.95,2.23,Csb,C,ENF,3.1,32.674,5
Canada,CA-BCF,British Columbia Fluxnet Canada,3.6125,3.6125,2.99,0.6225,0.8295,0.1695,2004,8,49.75,-125.25,18.5845,8.211,3927,68.4,14.2,1468.865,4.677,1407.7,6.25,25.7,14.8,39.57,12.47,28.83,1.73,Csb,C,ENF,2.4,32.674,5
Canada,CA-BCF,British Columbia Fluxnet Canada,3.0375,3.0375,1.229,1.8085,0.4045,0.5945,2004,9,49.75,-125.25,13.497,16.4855,3927,110.4,9.2,1468.865,4.677,1407.7,6.25,68.4,14.2,60.37,9.18,50.03,0.02,Csb,C,ENF,3.5,32.674,5
Canada,CA-BCF,British Columbia Fluxnet Canada,1.354,1.354,0.147,1.207,0.108,0.891,2004,10,49.75,-125.25,4.764,23.018,3927,178.5,5.5,1468.865,4.677,1407.7,6.25,110.4,9.2,152.07,4.24,26.43,1.26,Csb,C,ENF,0.699,32.674,5
Canada,CA-BCF,British Columbia Fluxnet Canada,1.236,1.236,0.94,0.296,0.76,0.239,2004,11,49.75,-125.25,3.486,22.284,3927,234.1,1.8,1468.865,4.677,1407.7,6.25,178.5,5.5,231.39,0.43,2.71,1.37,Csb,C,ENF,0.699,32.674,5
Canada,CA-BCF,British Columbia Fluxnet Canada,0.585,0.585,0.231,0.354,0.394,0.605,2005,1,49.75,-125.25,,,3927,246.5,-1.3,1468.865,4.677,1407.7,5.68,216.9,0,208.16,-1.76,38.34,0.46,Csb,C,ENF,0.5,32.674,5
Canada,CA-BCF,British Columbia Fluxnet Canada,1.179,1.179,0.676,0.503,0.573,0.426,2005,4,49.75,-125.25,4.633,21.552,3927,18.3,5.6,1468.865,4.677,1407.7,5.68,113.2,3.3,76.31,3.43,-58.01,2.17,Csb,C,ENF,0.4,32.674,5
Canada,CA-BCF,British Columbia Fluxnet Canada,4.964,4.964,4.6,0.364,0.926,0.073,2005,5,49.75,-125.25,12.377,13.8,3927,39.2,9.4,1468.865,4.677,1407.7,5.68,18.3,5.6,55.65,6.96,-16.45,2.44,Csb,C,ENF,0.9,32.674,5
Canada,CA-BCF,British Columbia Fluxnet Canada,6.1475,6.1475,2.684,3.4635,0.434,0.565,2005,6,49.75,-125.25,13.6795,16.884,3927,29.6,10.6,1468.865,4.677,1407.7,5.68,39.2,9.4,48.98,10.06,-19.38,0.54,Csb,C,ENF,3.4,32.674,5
Canada,CA-BCF,British Columbia Fluxnet Canada,5.823,5.823,4.119,1.704,0.707,0.292,2005,7,49.75,-125.25,16.675,15.276,3927,25.7,12.8,1468.865,4.677,1407.7,5.68,29.6,10.6,34.65,12.57,-8.95,0.23,Csb,C,ENF,3.1,32.674,5
Canada,CA-BND,BOREAS NSA-D,0.617,0.639,0.6,0.039,0.937,0.062,2001,1,55.75,-98.25,-3.9,,2534,23.6,-17.2,508.478,-3.135,479.9,-0.84,7.8,-26.2,19.79,-24.81,3.81,7.61,Dfc,D,ENF,0.9,32.274,9
Canada,CA-BND,BOREAS NSA-D,0.567,0.587,0.5,0.087,0.85,0.149,2001,2,55.75,-98.25,-4.676,,2534,15.7,-22.9,508.478,-3.135,479.9,-0.84,23.6,-17.2,17.52,-20.71,-1.82,-2.19,Dfc,D,ENF,0.699,32.274,9
Canada,CA-BND,BOREAS NSA-D,0.706,0.731,0.64,0.091,0.874,0.125,2001,3,55.75,-98.25,-2.98,,2534,32.8,-10.5,508.478,-3.135,479.9,-0.84,15.7,-22.9,21.54,-13.35,11.26,2.85,Dfc,D,ENF,0.6,32.274,9
Canada,CA-BND,BOREAS NSA-D,0.823,0.853,0.64,0.213,0.75,0.249,2001,4,55.75,-98.25,-2.8,,2534,16.3,0.3,508.478,-3.135,479.9,-0.84,32.8,-10.5,25.56,-2.55,-9.26,2.85,Dfc,D,ENF,1,32.274,9
Canada,CA-BND,BOREAS NSA-D,1.129,1.17,1,0.17,0.854,0.145,2001,5,55.75,-98.25,4.5,,2534,86.2,8.1,508.478,-3.135,479.9,-0.84,16.3,0.3,44.04,5.92,42.16,2.18,Dfc,D,ENF,1.5,32.274,9
Canada,CA-BND,BOREAS NSA-D,1.7965,1.8625,1.162,0.7005,0.6305,0.3685,2001,6,55.75,-98.25,9.9475,,2534,95.7,12.3,508.478,-3.135,479.9,-0.84,86.2,8.1,64.69,12.78,31.01,-0.48,Dfc,D,ENF,2.1,32.274,9
Canada,CA-BND,BOREAS NSA-D,2.302,2.386,1.47,0.916,0.615,0.384,2001,7,55.75,-98.25,16.373,,2534,36.6,17.7,508.478,-3.135,479.9,-0.84,95.7,12.3,78.79,16.03,-42.19,1.67,Dfc,D,ENF,3.4,32.274,9
Canada,CA-BND,BOREAS NSA-D,1.71,1.7725,1.292,0.4805,0.73,0.269,2001,8,55.75,-98.25,10.804,,2534,49.9,15.8,508.478,-3.135,479.9,-0.84,36.6,17.7,77.34,14.34,-27.44,1.46,Dfc,D,ENF,2.799,32.274,9
Canada,CA-BND,BOREAS NSA-D,1.749,1.813,1.087,0.726,0.599,0.4,2001,9,55.75,-98.25,5.779,,2534,49.5,9.7,508.478,-3.135,479.9,-0.84,49.9,15.8,59.53,7.65,-10.03,2.05,Dfc,D,ENF,1.1,32.274,9
Canada,CA-BND,BOREAS NSA-D,1.123,1.164,0.826,0.338,0.709,0.29,2001,10,55.75,-98.25,0.472,,2534,25.1,0.4,508.478,-3.135,479.9,-0.84,49.5,9.7,43,0.23,-17.9,0.17,Dfc,D,ENF,1.2,32.274,9
Canada,CA-BND,BOREAS NSA-D,0.976,1.011,0.745,0.266,0.736,0.263,2001,11,55.75,-98.25,-0.713,,2534,21.1,-7.3,508.478,-3.135,479.9,-0.84,25.1,0.4,32.42,-11.74,-11.32,4.44,Dfc,D,ENF,0.699,32.274,9
Canada,CA-BND,BOREAS NSA-D,0.866,0.8975,0.693,0.2045,0.7725,0.2265,2001,12,55.75,-98.25,-2.295,,2534,27.4,-16.5,508.478,-3.135,479.9,-0.84,21.1,-7.3,24.27,-21.4,3.13,4.9,Dfc,D,ENF,0.4,32.274,9
Canada,CA-BRC,British Columbia,4.56,4.7275,3.4985,1.2285,0.7415,0.2575,2005,6,53.75,-127.75,13.02,,3393,49.9,8.3,2004.824,0.847,2047.7,1.73,37.3,6.3,61.67,7.26,-11.77,1.04,Dfc,D,ENF,0,8.64,5
Canada,CA-BRC,British Columbia,5.485,5.6865,4.1415,1.544,0.7325,0.2665,2005,8,53.75,-127.75,14.9145,,3393,91.5,10.5,2004.824,0.847,2047.7,1.73,84.2,9.2,79.17,10.15,12.33,0.35,Dfc,D,ENF,0,8.64,5
Canada,CA-BRC,British Columbia,3.71,3.846,2.986,0.86,0.776,0.223,2005,9,53.75,-127.75,11.203,,3393,197.6,6,2004.824,0.847,2047.7,1.73,91.5,10.5,164.34,6.57,33.26,-0.57,Dfc,D,ENF,0.1,8.64,5
Canada,CA-BRC,British Columbia,1.62,1.679,1.296,0.383,0.771,0.228,2005,11,53.75,-127.75,4.351,,3393,339.6,-2.4,2004.824,0.847,2047.7,1.73,322.9,1.5,286.97,-3.89,52.63,1.49,Dfc,D,ENF,0,8.64,5
